filepath,relative_path,split,class,filename,size_bytes,hash,width,height,mode,status,error,selected_for_calibration
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias128.png,datasets/calibration/dataset/train/vias/vias128.png,train,vias,vias128.png,29436,23625eece162a6ccb75976f79cdb268344dc2f9e99d3aa1827b5a54ebb842c1a,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias129.png,datasets/calibration/dataset/train/vias/vias129.png,train,vias,vias129.png,26112,9c08815eb4d004a8a89b1bde78b8b57a8929d3ada139066b05de7f3b70039336,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias13.png,datasets/calibration/dataset/train/vias/vias13.png,train,vias,vias13.png,25495,3e78357959902cea945538f89b56b3ae82783f7e7d769972cb687dfd4613baad,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias130.png,datasets/calibration/dataset/train/vias/vias130.png,train,vias,vias130.png,28765,10b471fbbdac33bcf4fbc315e8dd37ebcc8a201c19d9f07b1bdcffa9569052e0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias131.png,datasets/calibration/dataset/train/vias/vias131.png,train,vias,vias131.png,29458,c8946fe1ad9ca32abb1e24515ab9f3d91b1ea331de9d7698196482fa059f3173,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias132.png,datasets/calibration/dataset/train/vias/vias132.png,train,vias,vias132.png,28629,0fa4ecd1399fae7fb58a62352f219bc352dddb89fb93f1e009a71f9ea7f2c492,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias133.png,datasets/calibration/dataset/train/vias/vias133.png,train,vias,vias133.png,29877,2a6f50eb313f7939bbe1a1b6bb17e948e7502eb216f29bb26672a594d54000be,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias135.png,datasets/calibration/dataset/train/vias/vias135.png,train,vias,vias135.png,25479,930783ed162442b6a521670694b8f7df6d08942ce3199e17b05cb058e4a8a645,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias136.png,datasets/calibration/dataset/train/vias/vias136.png,train,vias,vias136.png,28586,da510d27fc691dcec78d4544fadefee3098431e67691d46f53973b9ed0673514,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias137.png,datasets/calibration/dataset/train/vias/vias137.png,train,vias,vias137.png,29032,b3a269dad54f4108579d5478fa9e04aec43c8cf258fec72ea3c125b9a2fc1d0b,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias139.png,datasets/calibration/dataset/train/vias/vias139.png,train,vias,vias139.png,28725,0b093e1ea47d657a020d616b7f6759b0b0c385a571ed36dccb009f34ba53a841,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias140.png,datasets/calibration/dataset/train/vias/vias140.png,train,vias,vias140.png,25298,db8a3c588f603066d4ec675d444f91e0c77b21ad5850f4321ea4a9a97196bfef,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias144.png,datasets/calibration/dataset/train/vias/vias144.png,train,vias,vias144.png,25565,679be1438410d9d640ed94e26e6a7fb1b166c8e398599a30566647bc70682c42,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias146.png,datasets/calibration/dataset/train/vias/vias146.png,train,vias,vias146.png,25831,5a2e22d4ffc6b94331b9d1e765a6ac24dbb7d7a61bd360aeef6b39879b159db4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias147.png,datasets/calibration/dataset/train/vias/vias147.png,train,vias,vias147.png,29852,c1885dcf760b87e66bd0f90d47c74cbd68d38d158e132b3bd42ce9e20bd8ce18,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias149.png,datasets/calibration/dataset/train/vias/vias149.png,train,vias,vias149.png,27058,83c3d05b5d3adbe4f3d0cf4208bdb0fb52cc5a994558927086b1226f97790679,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias15.png,datasets/calibration/dataset/train/vias/vias15.png,train,vias,vias15.png,25121,1a05a7b6fa85b7804878d423fb4eb6bfbff23c11effb85c45a59326c3b4874e4,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias150.png,datasets/calibration/dataset/train/vias/vias150.png,train,vias,vias150.png,28096,2547df09d930900ca5004e21f8224c46dc2e588993aa3b40895318a4565547b4,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias151.png,datasets/calibration/dataset/train/vias/vias151.png,train,vias,vias151.png,29533,aa4f364a0eb898ba9c8a35f3dc07b769e1e6cb51b05dcde40ceee87306ad192f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias153.png,datasets/calibration/dataset/train/vias/vias153.png,train,vias,vias153.png,29385,bbbc52c02f5a0dcbe36244c60162ed74d043d1f9096076c47348525939eb5671,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias154.png,datasets/calibration/dataset/train/vias/vias154.png,train,vias,vias154.png,26367,e1bff62be8a58479984e4e83597f5ebc0bca9bb2e3b2d058e54b0de51d96825c,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias155.png,datasets/calibration/dataset/train/vias/vias155.png,train,vias,vias155.png,25708,5f3150f0d09e64b3f179ff304f94a939b3b44efa001c700d029f4a213756a8d1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias156.png,datasets/calibration/dataset/train/vias/vias156.png,train,vias,vias156.png,25410,09e5e146160534df6a79c142b5e8e5099710b5a3dfed095a4d7a22960e71ef11,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias157.png,datasets/calibration/dataset/train/vias/vias157.png,train,vias,vias157.png,26006,507f5e9ec56e4a4d129f193c38d6a92c6cfb1e728cdf20e41bd3e47ab98e14e9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias16.png,datasets/calibration/dataset/train/vias/vias16.png,train,vias,vias16.png,29467,8fc2b4bc0f31aed54ba20b26495acd39e99c116f411696076d1a9caeddbf1f80,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias17.png,datasets/calibration/dataset/train/vias/vias17.png,train,vias,vias17.png,29849,111249dcf13184a6c04a7bce0afe226f82f03c6aa14a16d2315c834fb2e495fb,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias18.png,datasets/calibration/dataset/train/vias/vias18.png,train,vias,vias18.png,25534,fb28a9f138685a36b1f41c4af669a72e8b8a448b56a1e711f975e191a94179c1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias19.png,datasets/calibration/dataset/train/vias/vias19.png,train,vias,vias19.png,25578,6c8f71d36251f94b89b6a14e5e4ed574527c41799333359445e3a77db01b3def,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias2.JPG,datasets/calibration/dataset/train/vias/vias2.JPG,train,vias,vias2.JPG,5902,d9c948419c30f054ee551fe4005584e57c56b97e261648e9109fdf5afb1d79df,184,176,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias20.png,datasets/calibration/dataset/train/vias/vias20.png,train,vias,vias20.png,29478,95d4247c2015c34e98cabc694620fb4cd286b3e0d4618acb85707546cc48540b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias21.png,datasets/calibration/dataset/train/vias/vias21.png,train,vias,vias21.png,29220,dfa87df3027d5ff14c375c66417433b0a522b2223a9cc133c1cbdf1c9480a222,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias22.png,datasets/calibration/dataset/train/vias/vias22.png,train,vias,vias22.png,28937,356f3b60f502bb43bf208137257a2aec27c83b9eecf47b7c58ef4983c63c8945,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias23.png,datasets/calibration/dataset/train/vias/vias23.png,train,vias,vias23.png,29510,d6ae7b4645c4ddcb3e2e01bd58a27c12a66d2fddc982648bca184d59d6bee632,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias24.png,datasets/calibration/dataset/train/vias/vias24.png,train,vias,vias24.png,30101,d964b691d0d76f451cf697b9f3290de1afc6d16b4d132b14f4f5fd9f4b2cf712,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias25.png,datasets/calibration/dataset/train/vias/vias25.png,train,vias,vias25.png,27273,31322c5eb8945f452cd2c1781bf25a8d5be26705da2d5d8ae7a20a01461e3114,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias26.png,datasets/calibration/dataset/train/vias/vias26.png,train,vias,vias26.png,26855,0cfb7115043beb559acf1307fc7454075f73d6cc57c27aa6bc373bf8030eeca5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias27.png,datasets/calibration/dataset/train/vias/vias27.png,train,vias,vias27.png,29456,4479d554f33b9aa4276557a410c2d618f18cb92cba9c300073eee13490186a09,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias28.png,datasets/calibration/dataset/train/vias/vias28.png,train,vias,vias28.png,29041,aa3c361f80096b42066679982b98c9d6e4341d07f51bb092d5bd6062bc966a5e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias29.png,datasets/calibration/dataset/train/vias/vias29.png,train,vias,vias29.png,28926,f2ec2fefa98c33bb5b521f05bd0622bf4a59d62e0d5385196491ba0a4fae175e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias3.jpeg,datasets/calibration/dataset/train/vias/vias3.jpeg,train,vias,vias3.jpeg,9758,d155b6b91d9a8109ee731273879fc254acf192529b446a058198333b6b2489c4,466,362,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias30.png,datasets/calibration/dataset/train/vias/vias30.png,train,vias,vias30.png,30189,8fbbe38900a5092add85a4905699074d963fc7d3606d43a238b5a4cce4d20340,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias31.png,datasets/calibration/dataset/train/vias/vias31.png,train,vias,vias31.png,25484,9ece40fb88580c3dc93456fe0d47f5efe147ae3a13e8bbc0f46816e46de4574b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias33.png,datasets/calibration/dataset/train/vias/vias33.png,train,vias,vias33.png,25667,2b6ea742edb1e7e814f847e2829fc7ff314382fc16a98125b7ad01bdb957ec0d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias34.png,datasets/calibration/dataset/train/vias/vias34.png,train,vias,vias34.png,27340,bf3acc46ffa28877ec550ae4a0689071805dc0cae85a4a655b4b11ce571e22c1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias35.png,datasets/calibration/dataset/train/vias/vias35.png,train,vias,vias35.png,29454,c615b7f7cb9569ff02b46bdfeb1264e02914cf4b24c3b39570a6967a843d9028,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias36.png,datasets/calibration/dataset/train/vias/vias36.png,train,vias,vias36.png,29642,9c7810b6c868bf95b26daf64565019d81975dabc51d0726e4a1a37a4ea42c7e6,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias38.png,datasets/calibration/dataset/train/vias/vias38.png,train,vias,vias38.png,25570,27e431fd4d367c1db4597abd648cceddcbf47cc02aa95c89d777d47a2a798871,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias4.jpeg,datasets/calibration/dataset/train/vias/vias4.jpeg,train,vias,vias4.jpeg,10268,2b1a2eb4ba2c813b03c07920e0f3351bf93c58c5e442bfa5adb26ace2974a3c9,459,363,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias42.png,datasets/calibration/dataset/train/vias/vias42.png,train,vias,vias42.png,28776,2c932184a8eb110ec7021c16ea238a58269d567e889ce28929a5088085c0c513,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias44.png,datasets/calibration/dataset/train/vias/vias44.png,train,vias,vias44.png,25131,6b8d947c88c914cb51800100304058f1439b8ecff0925d89d5aa0f534a5ff662,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias45.png,datasets/calibration/dataset/train/vias/vias45.png,train,vias,vias45.png,27067,042af7a449f57c1df6ee92fc06e807b167bd6894e9b6143dd6b595b5125c952f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias46.png,datasets/calibration/dataset/train/vias/vias46.png,train,vias,vias46.png,25610,8f36562d089570457fa0bc3f34d64d8dbfac950e0f90f4913c8489f16de006a9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias47.png,datasets/calibration/dataset/train/vias/vias47.png,train,vias,vias47.png,26035,b9d2737d4c92b5f4c190e1018227cbc4296122dc642590b2b11e2925b4bf198f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias5.jpeg,datasets/calibration/dataset/train/vias/vias5.jpeg,train,vias,vias5.jpeg,9372,0c0702ca03ee8bef72ac0743d7942ad59a2f78305284b6a81c9564b19d9bebd2,449,364,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias50.png,datasets/calibration/dataset/train/vias/vias50.png,train,vias,vias50.png,29916,b7608a8c2fb3f976652b139e92e8ed711425be31a2cfed7f07d3ac07b2c351e2,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias51.png,datasets/calibration/dataset/train/vias/vias51.png,train,vias,vias51.png,29823,27033c43e115e8b45010d5085e4969f51b1184f3c6c78f60a2f89810a7e92be4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias53.png,datasets/calibration/dataset/train/vias/vias53.png,train,vias,vias53.png,29894,2d33c41496df48d6274dd8dba647bba9f5576196121143ef8688f9c183bec32a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias55.png,datasets/calibration/dataset/train/vias/vias55.png,train,vias,vias55.png,29430,8c78f5a71c46420f9c5b6e1e7bd16be1d72c964dfa3aed3f428b10074bee3677,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias56.png,datasets/calibration/dataset/train/vias/vias56.png,train,vias,vias56.png,29432,a6b5c80d9c63fa27a29551fdc3afc2b556acd6e50e79c48992b2e54caa759414,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias58.png,datasets/calibration/dataset/train/vias/vias58.png,train,vias,vias58.png,29717,936a44258d5b9cb50526f1bea4690f7c45d6cf86c8022d363d0a292f9af8a667,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias59.png,datasets/calibration/dataset/train/vias/vias59.png,train,vias,vias59.png,29933,bd4b0b97e2a34ca8715c730567f25a8bed3963dbada2b3f74703faf455c27638,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias60.png,datasets/calibration/dataset/train/vias/vias60.png,train,vias,vias60.png,29708,80be139502902def733f14f198cc36e3a9d4380be3f2c4e009d443c6eb04624e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias61.png,datasets/calibration/dataset/train/vias/vias61.png,train,vias,vias61.png,29530,762a9bdd71d42e47384c2ef5a9707f43607f4a5c815d7f7f6acc763579864b69,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias62.png,datasets/calibration/dataset/train/vias/vias62.png,train,vias,vias62.png,29451,b96777bd45bdf25973c1681fe4ed07b7557543441caa1ef019ce7414ae969b04,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias63.png,datasets/calibration/dataset/train/vias/vias63.png,train,vias,vias63.png,29393,3608f5b1c60584d1257d9c06f1395d908c7f078244aca335896aa806b9c8c903,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias65.png,datasets/calibration/dataset/train/vias/vias65.png,train,vias,vias65.png,29978,ae6e2e137e3dafb642539879a65d825ead400bd2ce622920631aa3eef967edcd,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias67.png,datasets/calibration/dataset/train/vias/vias67.png,train,vias,vias67.png,25601,13cb3814cf1b3834cc1a9f50165f151199be0ccf1ca34eef661447bc59e24adf,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias68.png,datasets/calibration/dataset/train/vias/vias68.png,train,vias,vias68.png,25195,bbfd0d4777d471c4a9d1a34370e702bc7b8444040a0aabd122d529d63d913b7d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias69.png,datasets/calibration/dataset/train/vias/vias69.png,train,vias,vias69.png,26027,594f563d22fc9baaea711eaca5e7d84d172c0183496bb84ee9fa74bb7542e8a5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias70.png,datasets/calibration/dataset/train/vias/vias70.png,train,vias,vias70.png,29321,ac9feea030f95a9493ff441d69fc64a8e9b4d10392b9e4ebfc5ff49997a48031,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias73.png,datasets/calibration/dataset/train/vias/vias73.png,train,vias,vias73.png,29274,b10f380180a2d6d4278d64ea5d48b3becbd25be02ced4de26aaf6007dad87400,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/vias/vias76.png,datasets/calibration/dataset/train/vias/vias76.png,train,vias,vias76.png,28566,69d3dbb4096763093b7d4b1503af5f2f8d4c595f16a3f9f64d0ec8e1101e7ab8,256,256,L,valid,,False
